bus_10003,bus_10006,bus_13003,bus_13012,bus_13022,bus_13026,bus_20003,bus_20007,bus_20012,bus_21004
154.07897794500946,170.06647572357204,137.32707950462947,143.08681405656728,148.31322409825748,173.14130259242765,138.56762549265687,142.2838267377494,143.6544713700425,102.49039981261605
151.04072264850703,166.019220365327,134.9267236584275,140.4690801294715,145.01122161949908,168.3182180155827,136.12160125212228,139.96049146535583,141.26786123015341,101.00971102479559
148.00246735200457,161.97196500708193,132.52636781222554,137.85134620237574,141.7092191407407,163.4951334387377,133.67557701158765,137.6371561929623,138.88125109026436,99.52902223697514
144.96421205550214,157.92470964883688,130.12601196602358,135.23361227527997,138.4072166619823,158.67204886189273,131.22955277105305,135.31382092056873,136.49464095037527,98.04833344915468
141.86362019159054,152.700044382348,127.44354055249457,132.47960028545108,134.88844128263318,153.10698952083354,128.60404492163238,132.69653088473098,133.9807180162198,96.30500954609057
138.76302832767897,147.4753791158591,124.76106913896555,129.72558829562217,131.36966590328407,147.5419301797743,125.97853707221171,130.07924084889325,131.46679508206432,94.56168564302648
135.66243646376736,142.25071384937024,122.07859772543654,126.97157630579329,127.85089052393495,141.97687083871512,123.35302922279104,127.46195081305551,128.95287214790886,92.81836173996237
131.64778133097286,137.8691810010004,119.41565960217088,124.28441568135374,124.63916734798332,137.47767035113978,120.47697766352472,124.65565147849127,126.13589478316567,90.8820146857324
127.63312619817839,133.4876481526306,116.75272147890522,121.59725505691418,121.42744417203167,132.9784698635644,117.60092610425839,121.84935214392702,123.31891741842246,88.94566763150243
123.6184710653839,129.10611530426078,114.08978335563955,118.91009443247462,118.21572099608004,128.47926937598908,114.72487454499208,119.04305280936278,120.50194005367926,87.00932057727246
119.30513177455074,125.08710043757702,111.60178289126695,116.32040263784951,115.43081404484217,124.86799467012206,111.96769535959606,116.38327720235644,117.5723762726443,85.00147479954396
114.99179248371759,121.06808557089327,109.11378242689435,113.73071084322439,112.64590709360431,121.25671996425503,109.21051617420005,113.72350159535009,114.64281249160935,82.99362902181545
110.67845319288443,117.04907070420951,106.62578196252174,111.14101904859928,109.86100014236644,117.64544525838801,106.45333698880404,111.06372598834375,111.71324871057439,80.98578324408695
106.55561963506231,113.07865529053684,103.9006050991187,108.27291073022428,106.93836844897375,113.96920295660308,103.68293527707829,108.24985472110164,108.99250294812119,78.90391483093185
102.4327860772402,109.10823987686416,101.17542823571569,105.40480241184929,104.01573675558107,110.29296065481816,100.91253356535255,105.43598345385952,106.271757185668,76.82204641777675
98.30995251941808,105.13782446319149,98.45025137231265,102.5366940934743,101.09310506218839,106.61671835303324,98.1421318536268,102.62211218661741,103.55101142321479,74.74017800462165
94.92784631556749,101.57810297641825,95.62809379414198,99.55846926396246,98.10577087389554,103.09301048444736,95.28818729205196,99.68363191878694,100.73532785541845,72.63709165027338
91.54574011171692,98.018381489645,92.8059362159713,96.58024443445063,95.1184366856027,99.56930261586149,92.43424273047711,96.74515165095649,97.91964428762212,70.5340052959251
88.16363390786634,94.45866000287175,89.98377863780063,93.6020196049388,92.13110249730985,96.04559474727562,89.58029816890227,93.80667138312602,95.10396071982578,68.43091894157682
85.5755459397182,91.64613024124931,87.17131323191865,90.6826487260558,89.40827358993714,93.17800281527853,87.0809898348346,90.95449485941144,92.24847564049297,66.39027848022656
82.98745797157007,88.83360047962688,84.35884782603668,87.76327784717279,86.68544468256442,90.31041088328145,84.58168150076692,88.10231833569685,89.39299056116018,64.34963801887629
80.39937000342192,86.02107071800444,81.5463824201547,84.84390696828979,83.96261577519171,87.44281895128437,82.08237316669924,85.25014181198227,86.53750548182737,62.308997557526034
78.07230118876697,83.57608652385372,78.55885435280072,81.70375001646569,81.24092461767832,84.85503728373445,79.88064076719078,82.28989771745744,84.11567629396602,60.243248307529015
75.74523237411202,81.13110232970298,75.57132628544673,78.5635930646416,78.51923346016494,82.26725561618453,77.67890836768233,79.32965362293258,81.69384710610468,58.17749905753199
73.41816355945707,78.68611813555226,72.58379821809275,75.4234361128175,75.79754230265155,79.67947394863461,75.47717596817387,76.36940952840774,79.27201791824334,56.11174980753497
71.13327191754016,76.28894638231304,69.9957357637504,72.47575970472968,72.92089538118562,77.36467613029366,73.17846094266852,73.56460231448175,77.27703203631657,54.136257363395075
68.84838027562323,73.89177462907382,67.40767330940807,69.52808329664188,70.04424845971967,75.04987831195272,70.87974591716316,70.75979510055576,75.2820461543898,52.16076491925518
66.56348863370631,71.4946028758346,64.81961085506572,66.58040688855407,67.16760153825373,72.73508049361178,68.58103089165782,67.95498788662977,73.28706027246304,50.18527247511528
64.30836608451959,70.51684331021856,62.71340520546414,64.59086707676434,65.12086831678306,71.3764471775588,66.20592705916233,65.56764139473303,71.28787853478029,48.52617874692836
62.05324353533286,69.53908374460251,60.60719955586256,62.60132726497463,63.07413509531238,70.01781386150581,63.830823226666844,63.180294902836295,69.28869679709756,46.867085018741435
59.79812098614613,68.56132417898647,58.50099390626098,60.61178745318491,61.027401873841704,68.65918054545284,61.45571939417136,60.79294841093956,67.28951505941481,45.20799129055451
57.74587359003342,67.61424542923956,56.504110831902494,58.86856419683007,59.785615631608586,67.10563955530948,59.28720460473542,58.575451739126606,65.2539492647891,43.7574813405478
55.69362619392071,66.66716667949265,54.507227757544,57.12534094047524,58.543829389375475,65.55209856516613,57.11868981529948,56.357955067313654,63.21838347016338,42.306971390541094
53.641378797807995,65.72008792974574,52.510344683185515,55.3821176841204,57.302043147142356,63.99855757502277,54.950175025863544,54.1404583955007,61.18281767553766,40.85646144053438
53.355429823957486,65.3789093988678,51.398410013057,54.03229984187388,56.09087774423626,63.384225796403385,53.47161643829324,52.53395785355926,59.40324584060456,39.43749905046577
53.06948085010697,65.03773086798988,50.28647534292848,52.682481999627356,54.87971234133016,62.769894017784,51.99305785072293,50.927457311617815,57.62367400567147,38.01853666039715
52.78353187625646,64.69655233711194,49.17454067279997,51.33266415738083,53.668546938424065,62.15556223916461,50.51449926315262,49.32095676967637,55.84410217073837,36.59957427032854
53.13227824505948,64.6466037405039,50.038557451743166,51.29192843418607,52.693089545810054,61.52566467795977,51.34979493016522,49.61618688589021,54.78988332665764,35.34307871567534
53.4810246138625,64.59665514389587,50.902574230686355,51.25119271099131,51.717632153196035,60.89576711675493,52.18509059717782,49.911417002104045,53.7356644825769,34.08658316102215
53.82977098266552,64.54670654728784,51.76659100962955,51.21045698779655,50.742174760582024,60.26586955555009,53.020386264190414,50.20664711831788,52.68144563849617,32.83008760636895
53.5241095598592,64.31165371194086,54.63833677528507,52.360971554875015,51.67125810387605,60.685988624736595,55.601992509541304,52.37702185801626,53.67986905192874,32.12869483532026
53.218448137052874,64.07660087659387,57.51008254094059,53.51148612195349,52.600341447170074,61.1061076939231,58.1835987548922,54.547396597714645,54.67829246536131,31.427302064271576
52.91278671424655,63.84154804124689,60.381828306596105,54.662000689031956,53.5294247904641,61.526226763109605,60.76520500024309,56.717771337413026,55.67671587879388,30.725909293222887
55.490492046636156,66.46606779096696,67.8827330718593,60.50059480027564,60.52225802641801,65.69936325745452,64.50272289539312,61.878537902403856,58.15714070409016,31.047503218256217
58.06819737902576,69.09058754068703,75.3836378371225,66.33918891151933,67.51509126237191,69.87249975179945,68.24024079054314,67.03930446739469,60.63756552938645,31.36909714328955
60.64590271141537,71.71510729040709,82.88454260238571,72.17778302276301,74.50792449832582,74.04563624614437,71.97775868569316,72.20007103238552,63.11799035468273,31.69069106832288
61.4143512154905,74.8944288434821,88.93702357085333,79.48228412138437,82.93956929852334,80.61882355118095,76.1598692287681,77.727192247261,65.46874888482417,33.35443870766493
62.18279971956562,78.07375039655712,94.98950453932093,86.78678522000571,91.37121409872084,87.19201085621754,80.34197977184303,83.25431346213647,67.81950741496561,35.01818634700699
62.951248223640754,81.25307194963213,101.04198550778855,94.09128631862707,99.80285889891836,93.76519816125412,84.52409031491797,88.78143467701194,70.17026594510705,36.68193398634904
66.37718905867597,89.33923683858399,109.55496228189298,105.32244638675077,111.97150619997458,105.98616996642919,87.93908564858293,93.95380847793004,72.47242041337401,38.78307124548622
69.80312989371119,97.42540172753583,118.0679390559974,116.55360645487447,124.14015350103081,118.20714177160427,91.3540809822479,99.12618227884812,74.77457488164097,40.884208504623395
73.22907072874641,105.51156661648768,126.58091583010183,127.78476652299817,136.30880080208703,130.42811357677934,94.76907631591286,104.29855607976621,77.07672934990794,42.98534576376058
81.18561479933479,119.09981564027684,128.4589001998196,132.8288879953611,145.48451079696346,139.511694746904,96.36063017415334,106.74799329709084,78.32935760442537,44.3790602617796
89.14215886992315,132.68806466406602,130.33688456953735,137.87300946772405,154.66022079183992,148.5952759170287,97.95218403239382,109.19743051441547,79.58198585894282,45.77277475979863
97.09870294051153,146.27631368785518,132.21486893925513,142.91713094008696,163.83593078671635,157.67885708715335,99.5437378906343,111.6468677317401,80.83461411346025,47.16648925781765
101.87748934586499,144.73905466511584,129.6242745151841,140.5382302952506,163.95563141023692,157.31447576440956,98.25830215735638,110.51217412048766,80.18183281216129,47.66597199480563
106.65627575121844,143.20179564237648,127.03368009111308,138.15932965041424,164.07533203375746,156.9500944416658,96.97286642407845,109.37748050923521,79.52905151086233,48.1654547317936
111.4350621565719,141.66453661963715,124.44308566704207,135.78042900557787,164.19503265727803,156.58571311892203,95.68743069080053,108.24278689798277,78.87627020956337,48.66493746878158
109.79210432054484,136.91054699589742,119.94484471957522,131.26270027652984,155.85280752988209,150.50099695741056,93.30942323455497,105.68568063222116,77.28658065770158,48.56199411164982
108.14914648451777,132.1565573721577,115.44660377210836,126.7449715474818,147.5105824024861,144.4162807958991,90.9314157783094,103.12857436645955,75.6968911058398,48.45905075451806
106.5061886484907,127.40256774841798,110.9483628246415,122.22724281843375,139.16835727509016,138.33156463438763,88.55340832206385,100.57146810069794,74.107201553978,48.356107397386296
104.45528889034831,124.31347894777022,107.21980423954174,119.04405805639743,135.23913394055324,135.8462497760324,86.56107742995724,98.09727720401277,72.51577859489116,47.80667377253439
102.40438913220594,121.22439014712245,103.491245654442,115.86087329436113,131.3099106060163,133.3609349176772,84.56874653785064,95.6230863073276,70.92435563580432,47.257240147682474
100.35348937406354,118.13530134647469,99.76268706934223,112.67768853232481,127.38068727147937,130.875620059322,82.57641564574404,93.14889541064242,69.33293267671748,46.707806522830566
97.60887342868863,116.16764752143935,97.0695246359197,108.20760610271725,122.62898053061078,127.584928693427,81.32619569694582,91.28945935210969,68.09426388635717,46.050784928639395
94.86425748331371,114.199993696404,94.37636220249716,103.7375236731097,117.87727378974219,124.29423732753202,80.0759757481476,89.43002329357694,66.85559509599686,45.393763334448224
92.11964153793879,112.23233987136865,91.68319976907463,99.26744124350215,113.12556704887359,121.00354596163703,78.82575579934938,87.5705872350442,65.61692630563655,44.73674174025705
89.67627739437776,108.73122062656854,90.80683748019513,96.27991860317938,110.59052451552016,115.88279101996743,77.58151149195906,86.51585995151707,64.64735371201077,44.14551329664831
87.23291325081672,105.23010138176843,89.93047519131564,93.2923959628566,108.05548198216674,110.76203607829781,76.33726718456873,85.46113266798996,63.677781118384985,43.55428485303956
84.7895491072557,101.72898213696833,89.05411290243613,90.30487332253384,105.5204394488133,105.64128113662821,75.09302287717841,84.40640538446283,62.7082085247592,42.96305640943082
82.87738541878764,98.06830440566975,88.46657361640622,88.844936966292,104.34202369774643,102.47007058473562,73.60504472582075,83.26523527540118,61.79566556077602,42.405841368212705
80.9652217303196,94.40762667437117,87.87903433037633,87.38500061005017,103.16360794667956,99.29886003284305,72.1170665744631,82.12406516633952,60.88312259679285,41.8486263269946
79.05305804185154,90.7469489430726,87.29149504434642,85.92506425380833,101.98519219561268,96.12764948095047,70.62908842310543,80.98289505727787,59.970579632809674,41.29141128577648
77.07793548272264,87.68763834083809,86.14641438988068,84.98232436955864,99.16140596602227,94.87809262568737,69.06956836728864,79.20090288488198,58.91353661784602,40.75724105661627
75.10281292359373,84.62832773860359,85.00133373541493,84.03958448530895,96.33761973643188,93.62853577042429,67.51004831147185,77.4189107124861,57.856493602882374,40.223070827456056
73.12769036446483,81.56901713636908,83.85625308094919,83.09684460105926,93.51383350684146,92.3789789151612,65.95052825565506,75.6369185400902,56.79945058791872,39.688900598295845
71.02243036416426,79.31132010305213,81.88796484143074,81.22427465545823,89.310078941735,89.68324588863622,65.0197976786247,73.9255469797146,55.74795258918348,39.096199529826706
68.91717036386369,77.05362306973518,79.91967660191229,79.35170470985719,85.10632437662852,86.98751286211126,64.08906710159435,72.214175419339,54.69645459044823,38.503498461357566
66.81191036356313,74.79592603641822,77.95138836239384,77.47913476425616,80.90256981152206,84.29177983558628,63.15833652456399,70.50280385896339,53.64495659171299,37.910797392888426
64.86900047462704,73.07616197929194,77.14982765069314,75.95970562678592,78.25068311331194,81.16491512417214,62.81688938010384,69.40874803430174,52.825183733346066,37.279672080486456
62.926090585690964,71.35639792216566,76.34826693899242,74.44027648931569,75.59879641510183,78.03805041275801,62.475442235643676,68.31469220964007,52.00541087497915,36.648546768084486
60.98318069675488,69.63663386503937,75.54670622729172,72.92084735184545,72.94690971689171,74.91118570134387,62.13399509118352,67.22063638497842,51.185638016612224,36.017421455682516
59.539665705140294,68.00978179892817,75.66071139069004,73.50758103610366,72.36129564488493,72.64976737859958,60.9810768639655,66.68705884972866,50.333644221362924,35.39336192858736
58.09615071352571,66.38292973281698,75.77471655408837,74.09431472036185,71.77568157287816,70.38834905585529,59.828158636747474,66.15348131447891,49.48165042611362,34.76930240149221
56.652635721911125,64.75607766670578,75.88872171748669,74.68104840462006,71.19006750087138,68.126930733111,58.67524040952945,65.61990377922915,48.62965663086432,34.145242874397056
55.57763584353558,63.666550546655486,76.009464089168,76.43219183632463,74.35114412157306,67.51440113916622,57.312108945995504,65.03486822975486,47.62167398418011,33.493204812071085
54.502635965160046,62.5770234266052,76.13020646084934,78.18333526802923,77.51222074227475,66.90187154522147,55.948977482461565,64.44983268028058,46.6136913374959,32.841166749745106
53.4276360867845,61.48749630655491,76.25094883253065,79.9344786997338,80.67329736297643,66.2893419512767,54.58584601892762,63.864797130806295,45.605708690811696,32.189128687419135
52.855327457739286,61.6365547151082,74.92513586470372,79.15794387149823,81.21395825871016,67.25319994409007,53.60337601049166,63.08305676910156,44.90183465545304,31.54961263313159
52.283018828694075,61.785613123661484,73.59932289687677,78.38140904326266,81.7546191544439,68.21705793690343,52.620906002055705,62.301316407396826,44.197960620094385,30.910096578844044
51.71071019964886,61.93467153221477,72.27350992904984,77.6048742150271,82.29528005017764,69.1809159297168,51.638435993619744,61.51957604569209,43.494086584735726,30.2705805245565
53.36774959877607,63.56179592537155,70.69629961878798,76.26265390467732,80.30859085645703,69.51219271575255,51.45621994276556,60.78574242876679,43.69402300791601,29.768691871853363
55.02478899790329,65.18892031852833,69.11908930852611,74.92043359432755,78.32190166273641,69.8434695017883,51.27400389191136,60.05190881184148,43.893959431096285,29.266803219150223
56.68182839703051,66.81604471168511,67.54187899826425,73.57821328397777,76.3352124690158,70.17474628782405,51.091787841057176,59.318075194916176,44.09389585427657,28.764914566447086
55.48019550309775,67.7429375367,66.6746187558763,71.92249906159061,74.41984992982378,69.7572129600414,52.05227370207468,59.337155385198656,45.29966537778755,28.659104895231923
54.27856260916499,68.66983036171489,65.80735851348834,70.26678483920347,72.50448739063175,69.33967963225874,53.01275956309218,59.35623557548114,46.50543490129853,28.553295224016757
53.07692971523223,69.59672318672978,64.94009827110038,68.6110706168163,70.58912485143973,68.92214630447609,53.973245424109685,59.375315765763624,47.71120442480951,28.447485552801595
55.33755695503307,71.15545365471465,66.80168126409544,69.30615396259512,70.3338112913029,69.38325842842241,56.62971469133671,61.67400203643111,50.21299860280134,28.992161161805065
57.59818419483391,72.71418412269952,68.6632642570905,70.00123730837393,70.07849773116604,69.84437055236873,59.28618395856373,63.97268830709861,52.71479278079318,29.536836770808534
59.85881143463475,74.2729145906844,70.52484725008556,70.69632065415274,69.8231841710292,70.30548267631505,61.94265322579076,66.2713745777661,55.216586958785015,30.081512379812004
62.440779743792895,77.52164506673083,72.95848965504331,72.89174911251511,70.9933879961864,73.61873270221884,65.3993011335233,69.68036162406547,58.66752832663487,31.511377732119154
65.02274805295104,80.77037554277727,75.39213206000105,75.0871775708775,72.16359182134362,76.93198272812262,68.85594904125583,73.08934867036484,62.11846969448472,32.941243084426304
67.60471636210919,84.0191060188237,77.8257744649588,77.28260602923987,73.33379564650082,80.2452327540264,72.31259694898837,76.49833571666422,65.56941106233458,34.37110843673345
69.43918956049748,86.92384537704173,78.69458957944306,78.44204717806078,74.2628147685939,85.6172467470871,74.16367863820666,78.22898219372422,68.48422947450625,36.81011464388514
71.27366275888578,89.82858473525975,79.56340469392731,79.60148832688168,75.19183389068698,90.98926074014778,76.01476032742495,79.95962867078424,71.3990478866779,39.249120851036835
73.10813595727407,92.73332409347778,80.43221980841157,80.76092947570258,76.12085301278006,96.36127473320848,77.86584201664324,81.69027514784425,74.31386629884958,41.68812705818853
73.57870096096956,92.35922530094895,79.90789914480092,80.56218051509667,76.36675891619328,95.71555841381048,77.96028382129583,81.5915175681448,75.51221891939038,44.13359000893106
74.04926596466505,91.98512650842014,79.38357848119028,80.36343155449077,76.61266481960648,95.06984209441251,78.05472562594844,81.49275998844533,76.7105715399312,46.57905295967359
74.51983096836054,91.61102771589131,78.85925781757963,80.16468259388486,76.8585707230197,94.42412577501452,78.14916743060103,81.39400240874588,77.908924160472,49.02451591041612
74.52188697080767,91.6440535337157,77.99258778061628,79.41631004834936,78.22786412564771,93.89362016057372,77.41914529558369,80.61320990581501,77.76238711343704,50.33722945673573
74.5239429732548,91.67707935154012,77.12591774365293,78.66793750281384,79.59715752827572,93.36311454613293,76.68912316056634,79.83241740288415,77.61585006640207,51.64994300305533
74.52599897570194,91.71010516936451,76.25924770668958,77.91956495727834,80.96645093090373,92.83260893169214,75.959101025549,79.05162489995328,77.46931301936712,52.962656549374934
74.66993748337511,93.40551956844155,75.59464923690052,77.30033390447363,80.71239288503159,94.19602819409971,75.18213737372527,78.30552310787618,76.8973932168215,53.22650801656093
74.81387599104826,95.10093396751859,74.93005076711145,76.68110285166892,80.45833483915945,95.5594474565073,74.40517372190155,77.55942131579907,76.32547341427586,53.49035948374692
74.95781449872143,96.79634836659562,74.2654522973224,76.06187179886422,80.2042767932873,96.92286671891488,73.62821007007781,76.81331952372197,75.75355361173024,53.754210950932915
76.02907845057075,98.63322343767327,74.02444731908892,75.95966166918483,79.88045497564511,96.46866970221771,73.44716159435878,76.49654631800806,75.59762175258147,53.62368406902293
77.10034240242007,100.4700985087509,73.78344234085543,75.85745153950543,79.55663315800292,96.01447268552056,73.26611311863974,76.17977311229413,75.44168989343271,53.493157187112935
78.17160635426939,102.30697357982854,73.54243736262195,75.75524140982604,79.23281134036073,95.5602756688234,73.0850646429207,75.86299990658021,75.28575803428394,53.36263030520295
78.23526428124403,103.24228974403883,74.06895096664886,76.34638266858632,79.6602982968929,98.23931781346104,74.02481782510532,76.36195466206064,76.15339471028402,53.54854006175503
78.29892220821868,104.17760590824912,74.59546457067574,76.93752392734659,80.08778525342508,100.91835995809869,74.96457100728993,76.86090941754105,77.02103138628411,53.73444981830711
78.36258013519333,105.11292207245941,75.12197817470265,77.52866518610686,80.51527220995726,103.59740210273634,75.90432418947455,77.35986417302148,77.88866806228418,53.92035957485919
80.42391274826178,107.13185143850492,77.26304114917805,79.49774134726908,81.50835629306758,104.69856733920487,77.83375923937373,79.1925729009804,79.77150395240648,55.048087579290296
82.48524536133024,109.15078080455042,79.40410412365345,81.46681750843132,82.5014403761779,105.79973257567339,79.76319428927292,81.02528162893933,81.65433984252878,56.17581558372141
84.5465779743987,111.16971017059593,81.54516709812886,83.43589366959354,83.49452445928821,106.90089781214192,81.6926293391721,82.85799035689824,83.53717573265108,57.303543588152515
86.77846427666906,113.06683856616053,84.53279234793673,86.95250572066905,85.36463790537971,107.45854366230621,83.75223440761279,85.38686239659376,85.55540916519253,59.220579665679715
89.01035057893942,114.9639669617251,87.52041759774461,90.46911777174458,87.23475135147122,108.01618951247049,85.81183947605349,87.91573443628928,87.573642597734,61.13761574320691
91.24223688120978,116.8610953572897,90.50804284755249,93.98572982282009,89.10486479756271,108.57383536263478,87.87144454449418,90.4446064759848,89.59187603027544,63.05465182073411
94.35873072260921,119.0266961352159,94.13724077228417,97.37474683642483,92.64814493281993,110.35605891150077,89.9080318009935,92.48025442752684,91.32043719365744,64.81251820638096
97.47522456400866,121.1922969131421,97.76643869701584,100.76376385002956,96.19142506807717,112.13828246036677,91.94461905749283,94.51590237906889,93.04899835703944,66.57038459202782
100.59171840540809,123.3578976910683,101.39563662174753,104.1527808636343,99.73470520333439,113.92050600923275,93.98120631399215,96.55155033061094,94.77755952042143,68.32825097767467
102.9253283068093,125.0266773087683,107.09341937217943,109.20197870660638,103.53950036145604,116.02910719653877,97.9549442794769,101.20580445072193,96.94687212103533,69.47541377033508
105.25893820821052,126.69545692646831,112.79120212261132,114.25117654957845,107.34429551957767,118.13770838384481,101.92868224496166,105.8600585708329,99.11618472164922,70.62257656299548
107.59254810961174,128.3642365441683,118.48898487304322,119.30037439255052,111.14909067769932,120.24630957115083,105.90242021044642,110.5143126909439,101.28549732226311,71.76973935565589
111.75843480324843,131.25734830313522,122.3302635167775,122.93793550962029,115.22398254792422,123.50031795503368,110.96559869242304,115.9682011967605,104.45127722946971,72.63654483589086
115.92432149688511,134.1504600621021,126.17154216051179,126.57549662669007,119.29887441814914,126.75432633891654,116.02877717439968,121.42208970257713,107.61705713667632,73.50335031612583
