bus_10003,bus_10006,bus_13003,bus_13012,bus_13022,bus_13026,bus_20003,bus_20007,bus_20012,bus_21004
0.755203613242535,0.830096101826635,0.6746336182921375,0.7023454006473575,0.7250561080974954,0.8415910900779133,0.6806080062606114,0.6998024573267793,0.7063393061507671,0.505048555123978
0.7400123367600229,0.8098598250354098,0.6626318390611278,0.6892567310118787,0.7085460957037034,0.8174756671936885,0.6683778850579383,0.6881857809648114,0.6944062554513217,0.4976451111848757
0.7248210602775107,0.7896235482441845,0.6506300598301179,0.6761680613763998,0.6920360833099115,0.7933602443094636,0.6561477638552653,0.6765691046028437,0.6824732047518763,0.49024166724577345
0.7093181009579528,0.76350022191174,0.6372177027624728,0.6623980014272554,0.6744422064131659,0.7655349476041676,0.6430202246081619,0.663482654423655,0.669903590081099,0.4815250477304529
0.6938151416383948,0.7373768955792956,0.6238053456948278,0.648627941478111,0.6568483295164204,0.7377096508988715,0.6298926853610586,0.6503962042444663,0.6573339754103217,0.4728084282151324
0.6783121823188368,0.7112535692468512,0.6103929886271827,0.6348578815289665,0.6392544526196747,0.7098843541935755,0.6167651461139552,0.6373097540652776,0.6447643607395444,0.46409180869981187
0.6582389066548644,0.6893459050050021,0.5970782980108544,0.6214220784067687,0.6231958367399165,0.6873883517556988,0.6023848883176236,0.6232782573924563,0.6306794739158283,0.454410073428662
0.638165630990892,0.667438240763153,0.583763607394526,0.6079862752845709,0.6071372208601584,0.6648923493178222,0.5880046305212919,0.6092467607196351,0.6165945870921123,0.44472833815751217
0.6180923553269195,0.6455305765213039,0.5704489167781978,0.5945504721623731,0.5910786049804002,0.6423963468799454,0.5736243727249604,0.5952152640468139,0.6025097002683963,0.4350466028863623
0.5965256588727538,0.6254355021878851,0.5580089144563347,0.5816020131892475,0.5771540702242108,0.6243399733506103,0.5598384767979803,0.5819163860117822,0.5878618813632216,0.42500737399771976
0.5749589624185879,0.6053404278544663,0.5455689121344718,0.568653554216122,0.5632295354680216,0.6062835998212751,0.5460525808710003,0.5686175079767505,0.5732140624580467,0.41496814510907726
0.5533922659644221,0.5852453535210476,0.5331289098126087,0.5557050952429964,0.5493050007118322,0.58822722629194,0.5322666849440202,0.5553186299417188,0.558566243552872,0.4049289162204347
0.5327780981753115,0.5653932764526842,0.5195030254955936,0.5413645536511215,0.5346918422448688,0.5698460147830154,0.5184146763853914,0.5412492736055082,0.544962514740606,0.3945195741546592
0.512163930386201,0.5455411993843208,0.5058771411785784,0.5270240120592464,0.5200786837779053,0.5514648032740908,0.5045626678267627,0.5271799172692976,0.53135878592834,0.3841102320888838
0.4915497625970904,0.5256891223159574,0.49225125686156324,0.5126834704673715,0.5054655253109419,0.5330835917651662,0.49071065926813395,0.513110560933087,0.517755057116074,0.3737008900231083
0.4746392315778375,0.5078905148820912,0.4781404689707099,0.49779234631981234,0.4905288543694777,0.5154650524222368,0.47644093646025976,0.4984181595939347,0.5036766392770923,0.3631854582513669
0.45772870055858456,0.490091907448225,0.4640296810798565,0.4829012221722532,0.47559218342801346,0.49784651307930744,0.46217121365238556,0.4837257582547824,0.48959822143811055,0.35267002647962553
0.4408181695393317,0.47229330001435876,0.44991889318900313,0.468010098024694,0.46065551248654923,0.48022797373637804,0.44790149084451136,0.4690333569156301,0.4755198035991289,0.3421545947078841
0.427877729698591,0.45823065120624656,0.4358565661595933,0.45341324363027896,0.4470413679496857,0.46589001407639263,0.435404949174173,0.4547724742970572,0.4612423782024649,0.3319513924011328
0.4149372898578503,0.4441680023981344,0.4217942391301834,0.43881638923586397,0.4334272234128221,0.4515520544164072,0.42290840750383457,0.44051159167848425,0.44696495280580084,0.3217481900943815
0.4019968500171096,0.4301053535900222,0.40773191210077353,0.4242195348414489,0.41981307887595853,0.4372140947564218,0.4104118658334962,0.42625070905991136,0.43268752740913685,0.3115449877876302
0.39036150594383484,0.4178804326192686,0.3927942717640036,0.40851875008232846,0.4062046230883916,0.42427518641867223,0.3994032038359539,0.41144948858728714,0.4205783814698301,0.3012162415376451
0.37872616187056013,0.40565551164851493,0.3778566314272337,0.39281796532320795,0.39259616730082464,0.41133627808092266,0.38839454183841166,0.3966482681146629,0.40846923553052344,0.29088749528765995
0.36709081779728536,0.3934305906777613,0.36291899109046377,0.3771171805640875,0.3789877115132577,0.3983973697431731,0.37738587984086935,0.3818470476420387,0.3963600895912167,0.28055874903767486
0.35566635958770076,0.3814447319115652,0.34997867881875205,0.36237879852364846,0.364604476905928,0.3868233806514683,0.3658923047133426,0.36782301157240876,0.38638516018158287,0.2706812868169754
0.34424190137811617,0.3694588731453691,0.3370383665470403,0.34764041648320937,0.35022124229859836,0.3752493915597636,0.3543987295858158,0.3537989755027788,0.376410230771949,0.2608038245962759
0.33281744316853157,0.357473014379173,0.32409805427532856,0.33290203444277033,0.33583800769126865,0.36367540246805885,0.34290515445828906,0.33977493943314885,0.36643530136231517,0.2509263623755764
0.32154183042259793,0.3525842165510928,0.31356702602732067,0.32295433538382173,0.32560434158391527,0.35688223588779394,0.33102963529581164,0.32783820697366517,0.35643939267390146,0.2426308937346418
0.3102662176766643,0.3476954187230125,0.3030359977793128,0.31300663632487313,0.3153706754765619,0.3500890693075291,0.3191541161333342,0.3159014745141815,0.34644348398548774,0.23433542509370717
0.29899060493073065,0.3428066208949323,0.2925049695313049,0.30305893726592453,0.3051370093692085,0.3432959027272642,0.3072785969708568,0.3039647420546978,0.33644757529707403,0.22603995645277256
0.28872936795016707,0.3380712271461978,0.28252055415951244,0.2943428209841504,0.29892807815804295,0.3355281977765474,0.2964360230236771,0.292877258695633,0.32626974632394545,0.218787406702739
0.27846813096960354,0.33333583339746325,0.27253613878772004,0.28562670470237617,0.29271914694687734,0.32776049282583064,0.2855934490764974,0.2817897753365683,0.3160919173508169,0.21153485695270546
0.26820689398903996,0.32860043964872876,0.2625517234159276,0.276910588420602,0.2865102157357118,0.31999278787511387,0.27475087512931773,0.2707022919775035,0.3059140883776883,0.2042823072026719
0.2667771491197874,0.32689454699433906,0.256992050065285,0.2701614992093694,0.2804543887211813,0.3169211289820169,0.2673580821914662,0.26266978926779627,0.2970162292030228,0.19718749525232884
0.2653474042505349,0.32518865433994937,0.2514323767146424,0.2634124099981368,0.27439856170665083,0.31384947008892,0.2599652892536147,0.2546372865580891,0.28811837002835733,0.19009268330198575
0.2639176593812823,0.32348276168555967,0.24587270336399986,0.2566633207869042,0.26834273469212033,0.31077781119582304,0.2525724963157631,0.24660478384838186,0.2792205108536918,0.1829978713516427
0.2656613912252974,0.3232330187025195,0.2501927872587158,0.25645964217093037,0.2634654477290503,0.30762832338979884,0.2567489746508261,0.24808093442945103,0.27394941663328815,0.1767153935783767
0.2674051230693125,0.3229832757194794,0.2545128711534318,0.25625596355495656,0.2585881607659802,0.30447883558377464,0.2609254529858891,0.24955708501052024,0.26867832241288453,0.17043291580511075
0.26914885491332763,0.32273353273643923,0.25883295504814774,0.25605228493898274,0.25371087380291013,0.30132934777775044,0.26510193132095206,0.2510332355915894,0.26340722819248086,0.16415043803184476
0.267620547799296,0.3215582685597043,0.27319168387642534,0.26180485777437507,0.25835629051938025,0.303429943123683,0.27800996254770655,0.2618851092900813,0.2683993452596437,0.16064347417660133
0.2660922406852644,0.32038300438296935,0.28755041270470294,0.26755743060976744,0.26300170723585037,0.3055305384696155,0.290917993774461,0.27273698298857324,0.27339146232680656,0.15713651032135786
0.26456393357123276,0.31920774020623444,0.30190914153298054,0.27331000344515977,0.2676471239523205,0.307631133815548,0.30382602500121547,0.2835888566870651,0.2783835793939694,0.15362954646611443
0.27745246023318076,0.33233033895483477,0.3394136653592965,0.3025029740013782,0.30261129013209004,0.3284968162872726,0.3225136144769656,0.3093926895120193,0.2907857035204508,0.15523751609128109
0.2903409868951288,0.3454529377034351,0.37691818918561254,0.3316959445575966,0.33757545631185953,0.3493624987589973,0.3412012039527157,0.33519652233697345,0.30318782764693225,0.15684548571644774
0.30322951355707684,0.35857553645203544,0.4144227130119285,0.36088891511381505,0.3725396224916291,0.3702281812307219,0.3598887934284658,0.36100035516192763,0.31558995177341365,0.1584534553416144
0.30707175607745246,0.3744721442174105,0.4446851178542666,0.3974114206069218,0.41469784649261665,0.40309411775590476,0.3807993461438405,0.388635961236305,0.32734374442412084,0.16677219353832465
0.31091399859782815,0.3903687519827856,0.4749475226966047,0.43393392610002857,0.4568560704936042,0.4359600542810877,0.40170989885921515,0.4162715673106823,0.33909753707482804,0.17509093173503493
0.3147562411182038,0.40626535974816064,0.5052099275389428,0.4704564315931353,0.4990142944945918,0.4688259908062706,0.42262045157458983,0.4439071733850597,0.35085132972553523,0.18340966993174518
0.33188594529337984,0.4466961841929199,0.5477748114094649,0.5266122319337538,0.5598575309998729,0.5299308498321459,0.43969542824291463,0.46976904238965017,0.36236210206687003,0.19391535622743108
0.34901564946855596,0.48712700863767916,0.590339695279987,0.5827680322743723,0.620700767505154,0.5910357088580213,0.45677040491123944,0.4956309113942406,0.3738728744082049,0.20442104252311696
0.366145353643732,0.5275578330824384,0.6329045791505091,0.6389238326149909,0.6815440040104351,0.6521405678838966,0.47384538157956424,0.5214927803988311,0.3853836467495397,0.21492672881880287
0.4059280739966739,0.5954990782013843,0.642294500999098,0.6641444399768055,0.7274225539848174,0.69755847373452,0.4818031508707667,0.5337399664854542,0.3916467880221269,0.221895301308898
0.44571079434961575,0.6634403233203301,0.6516844228476868,0.6893650473386201,0.7733011039591995,0.7429763795851434,0.4897609201619691,0.5459871525720774,0.397909929294714,0.22886387379899312
0.48549351470255764,0.7313815684392759,0.6610743446962757,0.7145856547004348,0.8191796539335817,0.7883942854357667,0.49771868945317155,0.5582343386587005,0.40417307056730123,0.23583244628908825
0.5093874467293249,0.7236952733255793,0.6481213725759206,0.7026911514762529,0.8197781570511845,0.7865723788220479,0.4912915107867819,0.5525608706024383,0.40090916406080646,0.23832985997402814
0.5332813787560923,0.7160089782118825,0.6351684004555654,0.6907966482520712,0.8203766601687874,0.7847504722083289,0.48486433212039226,0.5468874025461761,0.3976452575543116,0.24082727365896803
0.5571753107828595,0.7083226830981858,0.6222154283352104,0.6789021450278894,0.8209751632863902,0.7829285655946101,0.4784371534540026,0.5412139344899138,0.39438135104781685,0.2433246873439079
0.5489605216027242,0.6845527349794872,0.5997242235978761,0.6563135013826492,0.7792640376494104,0.7525049847870527,0.46654711617277483,0.5284284031611058,0.3864329032885079,0.2428099705582491
0.5407457324225888,0.6607827868607885,0.5772330188605418,0.6337248577374089,0.7375529120124306,0.7220814039794955,0.454657078891547,0.5156428718322977,0.37848445552919896,0.24229525377259029
0.5325309432424535,0.6370128387420899,0.5547418141232076,0.6111362140921688,0.6958417863754508,0.6916578231719381,0.4427670416103192,0.5028573405034897,0.37053600776989,0.24178053698693147
0.5222764444517416,0.6215673947388511,0.5360990211977088,0.5952202902819872,0.6761956697027661,0.6792312488801621,0.4328053871497862,0.49048638602006384,0.3625788929744558,0.23903336886267193
0.5120219456610297,0.6061219507356123,0.5174562282722099,0.5793043664718056,0.6565495530300816,0.666804674588386,0.4228437326892532,0.478115431536638,0.3546217781790216,0.2362862007384124
0.5017674468703177,0.5906765067323735,0.4988134353467112,0.563388442661624,0.6369034363573969,0.6543781002966099,0.4128820782287202,0.4657444770532121,0.34666466338358737,0.23353903261415285
0.4880443671434431,0.5808382376071968,0.4853476231795985,0.5410380305135862,0.6131449026530539,0.637924643467135,0.4066309784847291,0.4564472967605484,0.3404713194317858,0.230253924643197
0.47432128741656854,0.57099996848202,0.47188181101248583,0.5186876183655486,0.589386368948711,0.6214711866376601,0.400379878740738,0.4471501164678847,0.33427797547998434,0.2269688166722411
0.46059820768969395,0.5611616993568432,0.45841599884537315,0.49633720621751076,0.565627835244368,0.6050177298081851,0.3941287789967469,0.43785293617522103,0.3280846315281828,0.22368370870128526
0.4483813869718888,0.5436561031328427,0.4540341874009757,0.4813995930158969,0.5529526225776008,0.5794139550998371,0.3879075574597953,0.4325792997575854,0.32323676856005384,0.22072756648324154
0.4361645662540836,0.5261505069088421,0.44965237595657814,0.46646197981428306,0.5402774099108337,0.5538101803914891,0.3816863359228437,0.42730566333994974,0.31838890559192495,0.2177714242651978
0.42394774553627845,0.5086449106848416,0.44527056451218067,0.4515243666126692,0.5276021972440665,0.528206405683141,0.3754651143858921,0.4220320269223141,0.313541042623796,0.21481528204715408
0.4143869270939382,0.49034152202834874,0.44233286808203115,0.44422468483146,0.5217101184887322,0.5123503529236781,0.3680252236291038,0.41632617637700586,0.3089783278038801,0.21202920684106352
0.40482610865159796,0.4720381333718559,0.4393951716518816,0.43692500305025084,0.5158180397333978,0.49649430016421525,0.3605853328723154,0.4106203258316976,0.30441561298396425,0.209243131634973
0.3952652902092577,0.453734744715363,0.43645747522173206,0.4296253212690416,0.5099259609780634,0.48063824740475236,0.3531454421155271,0.40491447528638935,0.29985289816404836,0.20645705642888243
0.3853896774136132,0.43843819170419046,0.4307320719494034,0.4249116218477932,0.4958070298301114,0.4743904631284369,0.3453478418364432,0.3960045144244099,0.2945676830892301,0.20378620528308136
0.37551406461796866,0.42314163869301796,0.42500666867707465,0.42019792242654475,0.48168809868215934,0.46814267885212146,0.33755024155735924,0.38709455356243044,0.2892824680144119,0.2011153541372803
0.36563845182232413,0.4078450856818454,0.419281265404746,0.4154842230052963,0.4675691675342073,0.461894894575806,0.3297526412782753,0.378184592700451,0.2839972529395936,0.19844450299147923
0.3551121518208213,0.39655660051526065,0.4094398242071537,0.40612137327729114,0.44655039470867497,0.44841622944318116,0.3250989883931235,0.369627734898573,0.2787397629459174,0.19548099764913354
0.3445858518193185,0.3852681153486759,0.39959838300956146,0.396758523549286,0.42553162188314264,0.4349375643105563,0.3204453355079718,0.361070877096695,0.27348227295224115,0.19251749230678783
0.33405955181781566,0.3739796301820911,0.3897569418119692,0.3873956738212808,0.4045128490576103,0.42145889917793145,0.31579168262282,0.35251401929481696,0.26822478295856494,0.18955398696444214
0.32434500237313524,0.3653808098964597,0.3857491382534657,0.3797985281339296,0.39125341556655974,0.4058245756208608,0.3140844469005192,0.3470437401715087,0.26412591866673035,0.1863983604024323
0.3146304529284548,0.3567819896108283,0.38174133469496213,0.37220138244657847,0.3779939820755091,0.39019025206379004,0.31237721117821843,0.34157346104820036,0.2600270543748957,0.18324273384042242
0.3049159034837744,0.3481831693251969,0.37773353113645863,0.36460423675922726,0.36473454858445853,0.37455592850671937,0.3106699754559176,0.3361031819248921,0.2559281900830611,0.18008710727841257
0.2976983285257015,0.3400489089946409,0.37830355695345025,0.36753790518051827,0.36180647822442463,0.3632488368929979,0.3049053843198275,0.3334352942486433,0.2516682211068146,0.17696680964293682
0.29048075356762854,0.3319146486640849,0.3788735827704418,0.37047157360180927,0.3588784078643908,0.35194174527927646,0.2991407931837374,0.3307674065723945,0.24740825213056808,0.17384651200746104
0.28326317860955563,0.3237803883335289,0.3794436085874334,0.37340524202310027,0.3559503375043569,0.340634653665555,0.29337620204764725,0.32809951889614575,0.24314828315432158,0.1707262143719853
0.27788817921767794,0.31833275273327744,0.38004732044584005,0.3821609591816232,0.3717557206078653,0.3375720056958312,0.28656054472997755,0.3251743411487743,0.23810836992090054,0.16746602406035543
0.2725131798258002,0.312885117133026,0.38065103230424663,0.3909166763401461,0.3875611037113737,0.33450935772610735,0.2797448874123078,0.3222491634014029,0.23306845668747952,0.16420583374872555
0.2671381804339225,0.30743748153277456,0.38125474416265326,0.399672393498669,0.40336648681488213,0.3314467097563835,0.2729292300946381,0.3193239856540315,0.22802854345405849,0.1609456434370957
0.26427663728869644,0.30818277357554097,0.3746256793235186,0.3957897193574912,0.4060697912935508,0.33626599972045035,0.26801688005245833,0.3154152838455078,0.2245091732772652,0.15774806316565795
0.26141509414347036,0.30892806561830743,0.36799661448438387,0.3919070452163133,0.4087730957722195,0.3410852896845172,0.2631045300102785,0.3115065820369841,0.22098980310047192,0.15455048289422024
0.2585535509982443,0.30967335766107384,0.3613675496452492,0.3880243710751355,0.41147640025088816,0.345904579648584,0.25819217996809873,0.30759788022846046,0.21747043292367862,0.1513529026227825
0.26683874799388035,0.3178089796268577,0.35348149809393986,0.3813132695233866,0.4015429542822851,0.34756096357876276,0.2572810997138278,0.30392871214383393,0.21847011503958003,0.14884345935926682
0.2751239449895165,0.32594460159264166,0.3455954465426306,0.37460216797163776,0.3916095083136821,0.3492173475089415,0.25637001945955684,0.3002595440592074,0.21946979715548143,0.1463340160957511
0.28340914198515255,0.33408022355842554,0.33770939499132124,0.3678910664198889,0.381676062345079,0.35087373143912026,0.2554589392052859,0.2965903759745809,0.22046947927138283,0.14382457283223543
0.27740097751548876,0.3387146876835,0.33337309377938146,0.3596124953079531,0.3720992496491189,0.34878606480020696,0.2602613685103734,0.2966857769259933,0.22649832688893773,0.14329552447615962
0.27139281304582497,0.34334915180857445,0.3290367925674417,0.35133392419601733,0.3625224369531588,0.3466983981612937,0.2650637978154609,0.2967811778774057,0.23252717450649263,0.14276647612008378
0.2653846485761612,0.3479836159336489,0.32470049135550194,0.3430553530840815,0.35294562425719866,0.3446107315223804,0.2698662271205484,0.2968765788288181,0.23855602212404753,0.14223742776400797
0.27668778477516537,0.35577726827357326,0.33400840632047724,0.3465307698129756,0.3516690564565144,0.34691629214211206,0.28314857345668354,0.3083700101821556,0.2510649930140067,0.14496080580902532
0.28799092097416956,0.3635709206134976,0.3433163212854525,0.35000618654186966,0.3503924886558302,0.34922185276184364,0.29643091979281866,0.319863441535493,0.2635739639039659,0.14768418385404267
0.29929405717317376,0.37136457295342196,0.35262423625042777,0.3534816032707637,0.349115920855146,0.3515274133815753,0.3097132661289538,0.3313568728888305,0.2760829347939251,0.15040756189906002
0.3122038987189645,0.38760822533365413,0.3647924482752165,0.3644587455625756,0.35496693998093204,0.3680936635110942,0.32699650566761645,0.34840180812032734,0.2933376416331744,0.15755688866059575
0.3251137402647552,0.40385187771388636,0.37696066030000525,0.3754358878543875,0.36081795910671804,0.3846599136406131,0.3442797452062792,0.3654467433518242,0.3105923484724236,0.1647062154221315
0.3380235818105459,0.42009553009411854,0.389128872324794,0.3864130301461994,0.3666689782325041,0.401226163770132,0.36156298474494186,0.38249167858332106,0.3278470553116729,0.17185554218366725
0.3471959478024874,0.43461922688520865,0.39347294789721526,0.3922102358903039,0.3713140738429695,0.4280862337354355,0.3708183931910333,0.39114491096862114,0.3424211473725312,0.18405057321942572
0.35636831379442885,0.44914292367629877,0.3978170234696366,0.3980074416344084,0.37595916945343494,0.4549463037007389,0.38007380163712473,0.39979814335392116,0.35699523943338957,0.19624560425518417
0.36554067978637034,0.4636666204673889,0.4021610990420579,0.4038046473785129,0.3806042650639003,0.4818063736660424,0.3893292100832162,0.40845137573922125,0.37156933149424787,0.20844063529094264
0.3678935048048478,0.4617961265047448,0.39953949572400466,0.40281090257548335,0.3818337945809664,0.47857779206905243,0.3898014191064792,0.40795758784072395,0.3775610945969519,0.2206679500446553
0.3702463298233252,0.45992563254210067,0.3969178924059514,0.40181715777245386,0.3830633240980324,0.4753492104720625,0.39027362812974215,0.4074637999422267,0.3835528576996559,0.23289526479836795
0.37259915484180267,0.45805513857945657,0.39429628908789816,0.4008234129694243,0.38429285361509846,0.47212062887507256,0.39074583715300515,0.4069700120437294,0.38954462080235996,0.2451225795520806
0.37260943485403836,0.45822026766857854,0.3899629389030814,0.3970815502417468,0.39113932062823853,0.4694681008028686,0.38709572647791846,0.40306604952907504,0.3888119355671852,0.2516861472836786
0.372619714866274,0.45838539675770057,0.38562958871826464,0.3933396875140692,0.3979857876413786,0.46681557273066465,0.3834456158028317,0.39916208701442074,0.3880792503320104,0.25824971501527666
0.3726299948785097,0.45855052584682254,0.3812962385334479,0.3895978247863917,0.40483225465451866,0.4641630446584607,0.379795505127745,0.3952581244997664,0.3873465650968356,0.26481328274687466
0.3733496874168755,0.46702759784220776,0.3779732461845026,0.38650166952236814,0.40356196442515796,0.4709801409704986,0.3759106868686264,0.39152761553938087,0.3844869660841075,0.2661325400828046
0.3740693799552413,0.47550466983759293,0.3746502538355573,0.3834055142583446,0.4022916741957972,0.4777972372825365,0.3720258686095077,0.38779710657899535,0.38162736707137934,0.2674517974187346
0.37478907249360716,0.48398174183297815,0.371327261486612,0.38030935899432106,0.4010213839664365,0.4846143335945744,0.3681410503503891,0.38406659761860984,0.3787677680586512,0.26877105475466456
0.38014539225285376,0.49316611718836634,0.3701222365954446,0.3797983083459241,0.39940227487822555,0.48234334851108857,0.3672358079717939,0.38248273159004026,0.3779881087629074,0.2681184203451146
0.3855017120121003,0.5023504925437545,0.3689172117042772,0.37928725769752714,0.3977831657900146,0.4800723634276028,0.3663305655931987,0.3808988655614706,0.37720844946716353,0.2674657859355647
0.3908580317713469,0.5115348678991427,0.3677121868131098,0.3787762070491302,0.39616405670180366,0.47780137834411696,0.3654253232146035,0.37931499953290104,0.3764287901714197,0.26681315152601476
